Deck ID,Deck Name,Card ID,Question,Answer,Next Review Date,Repetitions,Easiness Factor,Interval,Tags
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,125f2a6f-e03e-4919-83e7-dcee52dd23c5,合図,"あいず - sign, signal",2024-07-20 13:16:35.939772,0,2.5,0,['N3']
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,945489d5-b8cc-4567-9eac-0ae4b1f342c9,清潔,せいけつ - clean,2024-07-20 13:16:35.939772,0,2.5,0,['N3']
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,81695991-1d29-4281-a965-100982757001,願い,"ねがい - desire, wish, request",2024-07-20 13:16:35.939772,0,2.5,0,['N3']
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,f94760ab-6b2e-4105-ad7c-f05f4a2aa846,幕,"まく - curtain, bunting, act (in play)",2024-07-20 13:16:35.939772,0,2.5,0,['N3']
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,ff5836dd-b5f9-4486-a449-a82b008257b6,馬,"うま - (1) horse, (2) promoted bishop (shogi)",2024-07-20 13:16:35.939772,0,2.5,0,['N3']
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,b2b60eea-8ecf-4882-8958-61328b9d0034,除く,"のぞく - to remove, to exclude, to except",2024-07-20 13:16:35.939772,0,2.5,0,['N3']
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,80617c14-ff48-4e00-bd37-0200232ee5a2,香り,"かおり - aroma, fragrance, scent, smell",2024-07-20 13:16:35.939772,0,2.5,0,['N3']
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,043bd7f5-3e39-45df-9387-119771630392,歩道,"ほどう - footpath, walkway, sidewalk",2024-07-20 13:16:35.939772,0,2.5,0,['N3']
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,4fab56bb-3270-43fc-bcbb-e4a9322260e9,想像,"そうぞう - imagination, guess",2024-07-20 13:16:35.939772,0,2.5,0,['N3']
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,918ca17c-2096-4994-bdc7-b4985d32acca,備える,"そなえる - to furnish, to provide for, to equip, to install",2024-07-20 13:16:35.939772,0,2.5,0,['N3']
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,e501f09f-f31a-41e5-ab46-b4a90d26a4ee,便,"びん - way, means",2024-07-20 13:16:35.939772,0,2.5,0,['N3']
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,63ba317d-5d01-4ee6-860e-45ef2a992562,ライター,"lighter, rider, writer",2024-07-20 13:16:35.939772,0,2.5,0,['N3']
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,9dd7792b-4f7e-4979-abc1-f8adce5e1bac,平均,"へいきん - equilibrium, balance, average, mean",2024-07-20 13:16:35.939772,0,2.5,0,['N3']
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,606d6673-b41f-4dd0-b150-21ae125c1b5f,革,かわ - leather,2024-07-20 13:16:35.939772,0,2.5,0,['N3']
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,4ad751dd-8070-40ee-81e1-6783a4b9455d,去る,"さる - to leave, to go away",2024-07-20 13:16:35.939772,0,2.5,0,['N3']
4d28134d-6298-43cd-9f01-b236158f1ee2,JLPT N3 Vocab,41df1aec-71df-43a2-8613-00e67c706771,礼儀,"れいぎ - manners, courtesy, etiquette",2024-07-20 13:16:35.939772,0,2.5,0,['N3']
