Deck ID,Deck Name,Card ID,Question,Answer,Next Review Date,Repetitions,Easiness Factor,Interval,Tags
563fe9e5-f0bf-41cc-b3cf-eb1d407894f6,JLPT N2 Vocab,e99945f5-1b8e-4dc8-92e1-00aee2430963,題名,だいめい - title,2024-07-20 13:16:35.939772,0,2.5,0,['N2']
563fe9e5-f0bf-41cc-b3cf-eb1d407894f6,JLPT N2 Vocab,24a63129-f78d-46d1-9990-0b639d6aa5ea,でたらめ,"(1) irresponsible utterance, nonsense, nonsensical, (2) random",2024-07-20 13:16:35.939772,0,2.5,0,['N2']
563fe9e5-f0bf-41cc-b3cf-eb1d407894f6,JLPT N2 Vocab,d63f3103-e5b3-4a60-8227-f5aff34fa835,目上,"めうえ - superior(s), senior",2024-07-20 13:16:35.939772,0,2.5,0,['N2']
563fe9e5-f0bf-41cc-b3cf-eb1d407894f6,JLPT N2 Vocab,576875f0-4a84-471b-ae81-7e2c86f0ad12,成分,"せいぶん - ingredient, component, composition",2024-07-20 13:16:35.939772,0,2.5,0,['N2']
563fe9e5-f0bf-41cc-b3cf-eb1d407894f6,JLPT N2 Vocab,2c370580-b6d4-4ef3-b540-86d9a4f54283,サイレン,siren,2024-07-20 13:16:35.939772,0,2.5,0,['N2']
563fe9e5-f0bf-41cc-b3cf-eb1d407894f6,JLPT N2 Vocab,b0bc0a25-4829-43d8-8bd2-b0669bfa9ec5,毛糸,けいと - knitting wool,2024-07-20 13:16:35.939772,0,2.5,0,['N2']
563fe9e5-f0bf-41cc-b3cf-eb1d407894f6,JLPT N2 Vocab,370d6ae3-3e4c-4db4-8863-081c38131cab,酌む,くむ - to serve sake,2024-07-20 13:16:35.939772,0,2.5,0,['N2']
563fe9e5-f0bf-41cc-b3cf-eb1d407894f6,JLPT N2 Vocab,399e5ce5-e573-45f7-b387-f3fb643a1c08,中世,"ちゅうせい - Middle Ages, mediaeval times",2024-07-20 13:16:35.939772,0,2.5,0,['N2']
563fe9e5-f0bf-41cc-b3cf-eb1d407894f6,JLPT N2 Vocab,81829c24-ef51-4772-8a5f-771e05eece37,雨戸,あまど - sliding storm door,2024-07-20 13:16:35.939772,0,2.5,0,['N2']
563fe9e5-f0bf-41cc-b3cf-eb1d407894f6,JLPT N2 Vocab,14c82257-c99e-48a2-bee7-ace9d9675174,矢印,やじるし - directing arrow,2024-07-20 13:16:35.939772,0,2.5,0,['N2']
563fe9e5-f0bf-41cc-b3cf-eb1d407894f6,JLPT N2 Vocab,755f43c4-a18b-4472-b2b3-4a1662aa56f8,御中,"おんちゅう - and Company, Messrs.",2024-07-20 13:16:35.939772,0,2.5,0,['N2']
563fe9e5-f0bf-41cc-b3cf-eb1d407894f6,JLPT N2 Vocab,68c66e8d-8b30-4c68-8626-e5d3424a4905,目安,"めやす - criterion, aim",2024-07-20 13:16:35.939772,0,2.5,0,['N2']
563fe9e5-f0bf-41cc-b3cf-eb1d407894f6,JLPT N2 Vocab,ad1be922-d414-4644-8145-abb638244018,架空,"かくう - aerial, overhead, fiction, fanciful",2024-07-20 13:16:35.939772,0,2.5,0,['N2']
563fe9e5-f0bf-41cc-b3cf-eb1d407894f6,JLPT N2 Vocab,4bf28213-2ec8-476d-b527-a2be368eae21,詰まる,"つまる - to be blocked, to be packed",2024-07-20 13:16:35.939772,0,2.5,0,['N2']
